employee_id,first_name,last_name,gender,age,department_id,job_title,employment_type,experience_years,joining_date,salary,bonus,manager_id,location,country,performance,training_hours,manager_rating,project_count,certification_count,status,readiness_score,leadership_score,technical_score,business_score,skill_gap_score,promotion_probability,attrition_probability,engagement_score,promotion_target,attrition_target,learning_priority
EMP05107,Natalie,Schwartz,Female,35,D005,"Therapist, horticultural",Full-Time,16.0,2020-03-12,119442.31,12312.03,EMP05097,Perezmouth,Saudi Arabia,4.4,47,3.7,1,3,Active,78.02,82.22,67.68,91.6,19.68,80.12,24.75,3.9,1,0,High
EMP05108,Joyce,Alvarado,Male,40,D003,"Restaurant manager, fast food",Full-Time,21.2,2016-10-11,108021.52,385.0,EMP05098,Samanthatown,Saint Martin,1.9,59,2.1,10,1,Exited,78.71,51.56,84.19,90.82,23.73,65.14,97.96,1.5,0,1,Low
EMP05109,Robert,Giles,Male,23,D007,Production manager,Full-Time,5.4,2021-11-06,108098.16,18874.93,EMP05099,South Carmen,Libyan Arab Jamahiriya,2.3,20,2.2,11,4,Exited,41.84,43.17,65.14,59.31,55.63,42.51,98.89,1.0,0,1,Medium
EMP05110,Joseph,Bowman,Male,37,D002,Nutritional therapist,Full-Time,15.1,2019-10-14,122679.22,15059.38,EMP05100,South James,Germany,4.1,24,2.8,14,2,Exited,74.19,70.03,75.53,61.05,20.91,72.11,84.83,2.9,0,1,High
EMP05111,Shaun,Parrish,Female,25,D002,Drilling engineer,Full-Time,1.7,2025-12-23,126125.61,14929.08,EMP05101,Port Brianachester,French Guiana,3.5,119,3.8,14,4,Active,63.96,72.61,70.72,61.49,40.18,68.28,7.09,3.7,0,0,High
EMP05112,Tyler,Henderson,Female,37,D003,"Designer, television/film set",Full-Time,20.5,2020-01-09,116033.88,8221.09,EMP05102,Randallstad,Haiti,4.4,34,3.7,2,4,Active,91.62,86.5,71.69,59.47,10.32,89.06,36.7,3.0,1,0,Medium
EMP05113,Luis,Larson,Male,41,D002,Television/film/video producer,Full-Time,19.2,2017-02-21,114028.27,22185.2,EMP05103,North Thomas,Singapore,3.5,31,3.1,1,0,Exited,80.42,67.11,80.91,77.23,18.67,73.77,77.16,2.4,0,1,Medium
EMP05114,George,Goodman,Prefer not to say,28,D016,Marine scientist,Full-Time,6.8,2020-09-05,87798.86,3896.04,EMP05104,Denisemouth,Slovenia,3.3,87,2.8,12,4,Exited,63.16,58.18,75.81,33.91,39.75,60.67,93.45,1.7,0,1,Low
EMP05115,Rhonda,Hayes,Female,38,D010,Research scientist (physical sciences),Contract,17.7,2021-03-03,113267.17,16026.34,EMP05105,Jamesside,Andorra,5.0,74,5.0,7,3,Active,99.79,100.0,68.26,65.65,0.0,99.9,11.63,3.1,1,0,High
EMP05116,Ashley,Parker,Male,41,D007,Television/film/video producer,Full-Time,14.4,2018-01-14,106601.23,969.56,EMP05106,Hartport,Libyan Arab Jamahiriya,2.3,60,2.0,6,4,Exited,60.83,49.0,76.11,73.19,43.93,54.91,83.56,1.1,0,1,High
EMP05117,Andres,Guerra,Female,33,D011,Insurance broker,Full-Time,9.2,2026-04-16,96128.22,9908.05,EMP05107,Lake Angela,Northern Mariana Islands,3.9,21,3.9,6,4,Active,64.89,77.94,59.2,71.01,40.45,71.41,24.11,4.7,0,0,Medium
EMP05118,Christopher,Jackson,Female,28,D004,Records manager,Full-Time,9.1,2026-03-14,90000.75,5127.02,EMP05108,Andradeview,Saint Lucia,3.3,12,3.5,9,0,Active,60.5,58.79,72.35,60.79,35.88,59.65,39.88,3.1,0,0,High
EMP05119,Reginald,Hernandez,Male,32,D001,Health service manager,Full-Time,12.4,2017-05-09,125658.34,16602.4,EMP05109,Port Kevinmouth,Vietnam,3.3,66,3.7,12,4,Exited,70.62,63.08,64.01,33.67,28.14,66.85,83.39,2.8,0,1,High
EMP05120,Amy,Alvarado,Non-Binary,31,D001,Medical physicist,Full-Time,11.3,2026-03-07,97852.58,9666.62,EMP05110,Yolandamouth,Guyana,1.6,27,1.2,6,1,Exited,43.82,13.97,71.37,63.56,56.65,28.89,91.51,2.3,0,1,Low
EMP05121,Donald,Becker,Male,35,D018,Applications developer,Full-Time,12.7,2024-10-27,126713.32,521.53,EMP05111,New Michelle,Venezuela,4.2,54,4.3,9,4,Active,72.24,70.73,73.12,56.64,32.28,71.48,38.01,4.5,0,0,Medium
EMP05122,Cassandra,Gallagher,Female,38,D008,"Surveyor, building control",Full-Time,21.5,2017-05-14,156884.48,12941.16,EMP05112,Cynthiamouth,Russian Federation,1.8,8,2.5,5,0,Exited,73.2,57.01,86.67,77.83,26.22,65.11,71.97,2.3,0,1,Medium
EMP05123,Anthony,Scott,Non-Binary,46,D003,Best boy,Full-Time,22.2,2017-05-29,128528.44,1029.03,EMP05113,Dayhaven,Indonesia,4.9,72,5.0,8,2,Active,100.0,100.0,85.29,56.03,0.0,100.0,23.48,3.8,1,0,Low
EMP05124,Miguel,Wong,Male,33,D009,"Surveyor, rural practice",Full-Time,16.6,2021-12-10,123055.43,14614.98,EMP05114,West Sarahland,Macao,2.3,18,2.4,10,4,Exited,70.88,50.58,73.73,23.06,33.41,60.73,76.51,1.2,0,1,Medium
EMP05125,Jessica,Brown,Female,25,D011,Risk analyst,Full-Time,8.5,2018-03-06,120590.44,448.47,EMP05115,Lake Andrew,Palestinian Territory,3.2,19,2.9,11,4,Exited,57.06,72.39,33.19,92.81,40.55,64.73,98.39,1.9,0,1,Low
EMP05126,Eric,Miller,Male,41,D011,Warehouse manager,Full-Time,18.8,2021-11-03,131578.87,21342.07,EMP05116,Port Evan,Japan,3.1,64,3.0,2,1,Active,80.33,52.83,75.27,62.87,15.06,66.58,37.3,3.8,0,0,Low
EMP05127,Brittany,Mitchell,Male,42,D010,Production engineer,Full-Time,17.3,2016-09-25,140076.64,7938.77,EMP05117,Salasfurt,Mexico,4.8,103,5.0,9,1,Active,100.0,100.0,78.3,72.74,0.06,100.0,34.21,3.1,1,0,High
EMP05128,Daryl,Bailey,Male,40,D008,Communications engineer,Full-Time,18.4,2022-08-29,137831.32,24600.55,EMP05118,New Patty,Anguilla,4.4,117,4.8,5,3,Active,100.0,93.86,83.35,83.32,8.73,96.93,13.58,4.7,1,0,Medium
EMP05129,Marcus,Higgins,Female,31,D007,"Psychologist, prison and probation services",Full-Time,9.3,2021-05-24,116654.95,3523.26,EMP05119,Dawsonport,French Polynesia,2.1,69,1.9,5,1,Exited,53.81,39.44,71.48,90.66,54.24,46.62,97.65,1.4,0,1,High
EMP05130,Michelle,Alexander,Female,33,D018,Exhibition designer,Full-Time,14.3,2023-05-13,114062.55,1686.8,EMP05120,Harrisshire,Slovakia (Slovak Republic),1.9,117,1.7,6,3,Exited,81.01,60.53,44.21,44.02,17.84,70.77,86.22,1.5,0,1,Low
EMP05131,Sarah,Williams,Male,38,D009,English as a second language teacher,Full-Time,16.2,2025-02-06,111354.05,6813.9,EMP05121,Longmouth,Liechtenstein,3.3,84,4.1,9,1,Active,80.13,82.24,59.25,60.62,21.93,81.19,8.0,3.0,1,0,High
EMP05132,Robert,Leon,Male,41,D004,Chartered public finance accountant,Full-Time,18.6,2019-11-27,146254.46,9795.41,EMP05122,Richardsonchester,Luxembourg,3.6,112,5.0,9,4,Active,94.83,100.0,50.18,42.71,1.93,97.41,14.05,4.1,1,0,Medium
EMP05133,Bobby,Frazier,Female,30,D015,Legal secretary,Contract,5.0,2021-12-10,82810.74,16492.91,EMP05123,Tracifort,Vietnam,2.9,56,4.0,5,4,Active,49.49,68.89,86.65,86.11,49.02,59.19,20.12,3.0,0,0,Low
EMP05134,Brittany,Richardson,Female,30,D015,Research scientist (life sciences),Full-Time,6.2,2023-03-28,43085.85,1019.18,EMP05124,New Kristyland,Qatar,4.2,117,4.6,14,4,Active,75.06,75.0,83.34,56.04,25.64,75.03,14.56,4.5,1,0,Low
EMP05135,Leslie,Lester,Female,42,D019,Chief Marketing Officer,Contract,15.1,2022-08-24,135822.97,19271.86,EMP05125,Kellybury,United States Minor Outlying Islands,3.5,86,3.8,5,4,Active,75.65,93.56,73.42,56.66,14.01,84.6,26.53,4.6,1,0,Medium
EMP05136,Elizabeth,Cowan,Female,30,D013,Photographer,Full-Time,12.3,2018-10-17,141166.82,26982.94,EMP05126,Benjaminchester,Montserrat,1.6,41,2.2,1,0,Exited,49.13,38.35,59.27,58.82,49.71,43.74,97.94,1.5,0,1,Medium
EMP05137,Bonnie,Allen,Female,38,D004,Animator,Full-Time,16.5,2018-04-01,97805.54,1257.11,EMP05127,Lake Audreymouth,Austria,3.7,24,3.7,10,2,Active,72.93,87.2,61.75,65.55,27.96,80.06,9.06,3.0,1,0,Medium
EMP05138,Jesse,Pineda,Female,40,D017,Health physicist,Full-Time,16.1,2022-03-24,122044.13,13960.25,EMP05128,Danielfort,Slovakia (Slovak Republic),3.2,6,2.6,4,3,Active,60.33,61.71,81.85,88.34,41.33,61.02,7.27,4.5,0,0,Medium
EMP05139,John,Lucero,Prefer not to say,42,D009,Drilling engineer,Full-Time,15.1,2023-07-09,86948.98,1724.06,EMP05129,Robertborough,Rwanda,3.2,87,2.7,5,2,Active,85.01,53.86,51.68,61.0,18.01,69.43,6.73,3.4,0,0,High
EMP05140,Elizabeth,Saunders,Female,31,D020,Museum/gallery exhibitions officer,Full-Time,9.3,2025-02-27,111832.96,3354.99,EMP05130,Loriton,Azerbaijan,2.5,52,1.6,11,0,Exited,53.62,30.31,74.93,78.7,51.21,41.96,80.91,1.2,0,1,Low
EMP05141,Lisa,Oneill,Female,45,D005,Charity fundraiser,Full-Time,21.6,2018-04-23,108412.8,180.01,EMP05131,Williamsville,Benin,4.3,49,4.5,12,2,Active,97.07,90.01,73.84,59.18,4.49,93.54,30.13,3.3,1,0,Medium
EMP05142,Debbie,Clarke,Female,31,D016,Geochemist,Full-Time,9.0,2025-02-18,123906.92,12971.03,EMP05132,New Craigfurt,Sudan,2.7,90,2.2,5,1,Exited,64.08,48.43,46.69,61.7,29.27,56.25,82.79,2.9,0,1,Medium
EMP05143,Gerald,Hogan,Male,41,D014,Forensic psychologist,Full-Time,19.0,2019-02-23,93972.82,5876.62,EMP05133,South Christina,Norfolk Island,3.7,22,3.0,4,3,Exited,68.63,76.52,82.33,76.4,40.02,72.57,87.93,3.0,0,1,Low
EMP05144,Cindy,Foster,Female,34,D002,Product/process development scientist,Full-Time,12.5,2016-12-29,98749.55,15151.6,EMP05134,Mcleanburgh,Comoros,4.1,32,4.5,2,3,Active,73.25,85.24,69.6,58.17,21.99,79.25,31.96,4.6,1,0,Low
EMP05145,Kenneth,Berry,Male,31,D009,Chartered loss adjuster,Full-Time,13.0,2026-07-31,110618.43,14466.96,EMP05135,Frenchhaven,Monaco,3.6,88,2.4,11,0,Exited,80.59,58.14,52.52,47.31,17.66,69.36,70.37,1.6,0,1,Low
EMP05146,Kathryn,Logan,Female,34,D020,Pensions consultant,Full-Time,11.3,2023-02-03,125201.73,9951.02,EMP05136,East Gregory,Somalia,3.0,67,4.2,11,2,Active,65.1,79.97,60.42,55.14,41.57,72.54,5.7,4.3,0,0,High
EMP05147,Hector,Franklin,Female,22,D006,Learning mentor,Full-Time,6.2,2024-09-14,101258.69,8465.98,EMP05137,South Sandra,Puerto Rico,3.0,90,2.3,4,0,Exited,52.52,22.51,61.11,60.74,41.63,37.52,77.41,1.3,0,1,Medium
EMP05148,Ryan,Gray,Female,26,D019,Animator,Full-Time,6.4,2026-07-26,82459.74,5620.07,EMP05138,Gonzalezshire,Martinique,3.4,6,3.6,5,3,Active,48.4,63.64,67.25,65.51,45.29,56.02,5.08,4.3,0,0,Medium
EMP05149,Charles,Wilson,Male,49,D011,Geochemist,Full-Time,22.5,2017-03-24,141706.3,18551.39,EMP05139,Hoganburgh,Guyana,2.9,71,3.2,8,0,Exited,83.1,62.53,60.11,52.36,13.35,72.81,83.0,2.5,0,1,Low
EMP05150,Elizabeth,Lowe,Female,32,D013,Garment/textile technologist,Full-Time,10.6,2021-07-11,125791.19,5875.26,EMP05140,Jamesshire,Morocco,3.4,112,3.9,11,3,Active,79.97,71.01,53.28,46.87,29.06,75.49,14.72,3.4,1,0,Low
EMP05151,Cindy,Bennett,Female,45,D005,Civil Service fast streamer,Full-Time,22.1,2019-05-02,140464.92,3688.62,EMP05141,Port Davidton,Kenya,3.0,86,3.0,1,2,Active,89.02,75.81,60.42,90.1,12.88,82.41,9.85,4.1,1,0,Low
EMP05152,Anthony,Stark,Female,45,D009,Merchant navy officer,Full-Time,21.5,2019-03-03,125049.16,20897.9,EMP05142,South Thomasmouth,Peru,4.4,106,5.0,9,2,Active,100.0,100.0,79.86,62.68,10.54,100.0,13.55,3.8,1,0,Low
EMP05153,Elizabeth,Monroe,Male,32,D017,Electrical engineer,Full-Time,9.3,2024-06-20,85911.14,5188.16,EMP05143,South Stephen,Mauritius,4.7,79,4.9,9,2,Active,79.36,89.37,75.42,62.25,18.01,84.37,6.73,3.4,1,0,Medium
EMP05154,Matthew,Flores,Male,37,D013,Planning and development surveyor,Contract,19.1,2017-12-06,135265.93,14120.96,EMP05144,Tammyshire,Kuwait,4.8,77,4.8,8,4,Active,96.98,100.0,64.92,45.59,0.0,98.49,20.44,3.8,1,0,High
EMP05155,James,Crawford,Male,36,D006,Games developer,Full-Time,16.0,2018-03-06,138736.47,3269.36,EMP05145,Lake Kevinmouth,Venezuela,4.0,59,5.0,13,1,Active,87.53,100.0,89.35,75.59,9.59,93.76,15.37,4.7,1,0,Low
EMP05156,Jennifer,Davis,Male,46,D007,Herpetologist,Full-Time,20.2,2020-07-12,146852.22,2674.73,EMP05146,North Ericside,Barbados,3.5,57,4.1,4,0,Active,95.01,86.16,85.46,48.17,8.92,90.59,16.36,3.9,1,0,Medium
EMP05157,Jeffrey,Flynn,Male,38,D018,Location manager,Full-Time,19.2,2020-04-04,105333.03,6730.17,EMP05147,Lake Katrina,Mozambique,3.6,98,3.7,14,0,Active,87.49,85.27,87.76,94.02,8.82,86.38,7.85,3.3,1,0,Medium
EMP05158,Amanda,Turner,Female,44,D010,"Restaurant manager, fast food",Full-Time,22.3,2018-12-27,138007.56,21315.45,EMP05148,Ginaport,Turks and Caicos Islands,3.7,10,3.3,4,3,Active,84.36,89.28,79.23,99.46,18.25,86.82,22.06,4.3,1,0,Medium
EMP05159,Melissa,Sandoval,Female,37,D004,Customer service manager,Full-Time,19.3,2019-05-01,143143.8,14237.41,EMP05149,Port Patrickfurt,Togo,3.9,10,5.0,12,0,Active,61.46,100.0,71.65,94.76,35.32,80.73,31.55,3.3,1,0,Low
EMP05160,Bradley,Marsh,Male,33,D018,Tour manager,Full-Time,9.1,2025-02-14,131528.23,16879.21,EMP05150,South Ginastad,Uganda,2.6,85,3.1,3,3,Active,67.8,76.76,72.9,80.6,33.87,72.28,29.88,4.8,0,0,Low
EMP05161,Audrey,Meyer,Male,29,D008,Patent examiner,Contract,14.1,2025-05-17,88325.37,5245.32,EMP05151,North Ryanfurt,Bermuda,4.2,26,4.7,5,0,Active,75.59,91.49,63.39,70.98,24.27,83.54,5.59,4.6,1,0,Low
EMP05162,Melissa,Gilbert,Male,39,D013,"Therapist, occupational",Full-Time,12.6,2025-06-29,131213.67,777.4,EMP05152,Robinside,Egypt,3.8,29,4.1,10,2,Active,65.9,87.49,58.04,60.45,35.57,76.7,16.84,3.0,1,0,High
EMP05163,Jeffrey,Myers,Male,41,D006,Higher education lecturer,Full-Time,18.4,2022-05-26,127954.01,601.68,EMP05153,Rebeccaton,Nigeria,3.1,26,2.7,7,1,Active,71.87,85.95,89.67,61.54,26.5,78.91,9.38,4.5,1,0,Medium
EMP05164,Melissa,Hicks,Prefer not to say,26,D019,"Merchandiser, retail",Full-Time,3.4,2024-03-15,93774.85,7605.45,EMP05154,West Markfort,Colombia,5.0,16,5.0,7,0,Active,71.98,96.42,71.31,70.47,35.45,84.2,12.35,4.3,1,0,Low
EMP05165,Caleb,Hill,Female,41,D016,Furniture designer,Full-Time,19.5,2018-10-28,127455.19,11360.99,EMP05155,Fergusonmouth,Bahrain,4.3,22,4.5,12,2,Active,95.82,95.25,57.95,63.68,8.74,95.53,12.81,3.3,1,0,Low
EMP05166,Dawn,Chapman,Male,38,D006,Chartered legal executive (England and Wales),Full-Time,18.2,2022-05-11,92444.61,2254.6,EMP05156,East Edward,British Indian Ocean Territory (Chagos Archipelago),2.0,17,1.5,5,3,Exited,65.93,54.0,75.61,79.69,25.61,59.96,74.63,2.6,0,1,Low
EMP05167,Gregory,Johnson,Male,35,D010,"Teacher, secondary school",Full-Time,7.2,2021-07-16,91846.4,2204.2,EMP05157,Port Jocelyn,Libyan Arab Jamahiriya,4.5,6,4.9,5,3,Exited,51.59,81.19,84.58,41.3,50.81,66.39,98.3,2.3,0,1,High
EMP05168,Edwin,Brown,Female,28,D015,Colour technologist,Full-Time,7.4,2022-09-20,82758.73,6674.24,EMP05158,North Kaylastad,Azerbaijan,2.7,92,2.3,9,2,Exited,58.8,52.26,56.39,86.1,49.22,55.53,84.13,2.9,0,1,Low
EMP05169,Stephanie,Blanchard,Male,42,D012,English as a foreign language teacher,Full-Time,15.5,2023-12-03,104937.95,15681.04,EMP05159,Lucasport,Saint Vincent and the Grenadines,3.4,48,3.8,1,0,Active,69.21,84.14,44.12,62.04,35.47,76.67,32.31,4.2,1,0,Low
EMP05170,Gerald,Robles,Female,40,D010,"Psychologist, educational",Full-Time,11.0,2017-04-09,86879.96,10918.18,EMP05160,West Josephton,Greece,2.8,23,3.2,10,2,Exited,59.11,58.16,90.87,83.58,41.35,58.64,70.17,2.2,0,1,Medium
EMP05171,Charles,Gordon,Female,41,D008,"Surveyor, insurance",Full-Time,16.7,2023-03-09,107189.6,20753.04,EMP05161,New Dominiquetown,Mozambique,3.5,36,3.7,9,1,Active,69.22,77.65,72.96,54.03,37.16,73.44,24.3,4.6,0,0,Medium
EMP05172,Kara,Jackson,Prefer not to say,30,D008,Armed forces operational officer,Full-Time,7.5,2020-08-28,97758.52,7815.81,EMP05162,West Sierra,Tajikistan,3.1,29,3.0,12,0,Exited,51.23,53.03,55.49,79.0,50.54,52.13,92.22,2.6,0,1,Medium
EMP05173,William,Navarro,Non-Binary,32,D011,Forest/woodland manager,Full-Time,8.7,2020-02-22,111638.66,13352.28,EMP05163,Lake Nicholasside,French Polynesia,4.3,106,3.9,7,0,Active,83.6,75.42,66.41,61.06,15.98,79.51,18.71,4.2,1,0,Medium
EMP05174,Rhonda,Craig,Male,45,D005,"Therapist, nutritional",Full-Time,20.7,2017-11-13,145192.36,4024.19,EMP05164,Charlesburgh,Iceland,2.7,54,2.0,11,1,Exited,79.12,57.96,55.69,69.48,27.33,68.54,79.71,2.4,0,1,Low
EMP05175,Daniel,Wallace,Male,46,D005,Risk manager,Full-Time,18.3,2019-03-08,146158.28,10380.89,EMP05165,South Anthonychester,Honduras,3.2,33,3.4,2,4,Exited,69.98,75.66,56.65,39.12,32.74,72.82,75.0,1.0,0,1,Medium
EMP05176,Nathan,Baker,Male,26,D019,Radio producer,Full-Time,3.2,2026-03-27,56437.39,6282.93,EMP05166,Warrenfort,Namibia,4.2,44,4.8,2,4,Active,55.75,82.5,57.33,68.47,54.51,69.12,17.77,4.5,0,0,High
EMP05177,Eric,Johnson,Female,24,D009,Phytotherapist,Full-Time,5.0,2025-01-20,41239.27,2889.21,EMP05167,Lake Lindaside,Iceland,3.3,49,2.9,11,2,Active,54.78,35.41,78.45,61.84,47.14,45.1,28.54,4.3,0,0,Low
EMP05178,Ryan,Williamson,Male,34,D006,Control and instrumentation engineer,Full-Time,12.0,2018-04-01,103895.18,1381.62,EMP05168,Port Tracyfurt,Botswana,3.8,71,3.9,7,4,Active,85.24,82.07,60.53,83.21,16.68,83.65,28.69,4.9,1,0,Low
EMP05179,Robert,Grant,Prefer not to say,43,D020,Advertising art director,Full-Time,22.7,2016-11-04,163824.68,19794.46,EMP05169,North Christopher,Suriname,4.9,31,5.0,9,3,Active,98.68,100.0,57.91,64.45,16.46,99.34,38.33,4.2,1,0,High
EMP05180,Victor,Clark,Female,41,D012,Toxicologist,Full-Time,19.4,2019-01-07,117325.04,4673.84,EMP05170,Webbberg,Eritrea,2.0,108,2.0,7,1,Exited,88.74,53.87,40.76,63.0,3.36,71.3,86.89,1.4,0,1,Medium
EMP05181,Richard,Green,Female,36,D013,Energy engineer,Contract,13.1,2021-11-09,129727.15,9212.77,EMP05171,North Joseph,Zambia,3.4,93,4.1,5,2,Active,77.73,79.97,63.27,71.09,25.77,78.85,29.33,4.9,1,0,Medium
EMP05182,Patricia,Hubbard,Female,22,D018,Sports development officer,Full-Time,1.1,2025-11-24,83137.8,2091.24,EMP05172,Williamfurt,Paraguay,5.0,61,4.6,4,2,Active,68.39,58.56,70.42,68.62,43.01,63.48,23.51,4.5,0,0,Medium
EMP05183,Dalton,Stewart,Female,34,D008,"Engineer, agricultural",Full-Time,16.7,2018-01-27,140657.42,24822.86,EMP05173,Cassandraside,Lebanon,3.9,11,3.5,4,1,Exited,75.75,70.13,87.76,55.26,20.04,72.94,74.84,1.2,0,1,Medium
EMP05184,Brandi,Dickson,Male,43,D001,"Producer, radio",Full-Time,13.9,2025-01-29,108151.11,438.63,EMP05174,Lake Juliaville,Mozambique,4.6,73,5.0,2,1,Active,90.92,91.11,72.65,41.18,3.05,91.01,26.67,4.4,1,0,High
EMP05185,Alyssa,Doyle,Male,24,D019,Fine artist,Full-Time,8.8,2018-03-11,102817.65,5229.64,EMP05175,Santiagostad,Swaziland,2.8,2,3.0,12,2,Exited,46.71,59.1,90.07,55.64,52.44,52.9,78.12,2.8,0,1,Low
EMP05186,Jose,Rodriguez,Male,29,D009,"Therapist, music",Full-Time,10.0,2024-04-30,89219.26,9285.73,EMP05176,Port Jeffreychester,Korea,2.4,115,1.6,6,1,Exited,61.36,35.19,49.83,71.07,33.52,48.28,72.89,1.1,0,1,Medium
EMP05187,Amanda,Valenzuela,Female,23,D009,"Nurse, children's",Full-Time,4.8,2021-12-05,120862.16,636.18,EMP05177,East Kathleen,Paraguay,1.4,25,1.7,11,1,Exited,19.53,37.82,46.77,71.0,82.35,28.68,93.14,1.1,0,1,Medium
EMP05188,Pedro,Davis,Female,41,D017,"Journalist, magazine",Full-Time,17.8,2019-06-24,124412.02,9859.26,EMP05178,Port Mary,Mongolia,4.1,108,3.8,5,0,Active,100.0,91.03,41.27,76.62,0.0,95.52,15.72,3.5,1,0,Medium
EMP05189,Vanessa,Estes,Male,37,D018,"Development worker, international aid",Full-Time,13.1,2021-08-14,109673.1,15696.13,EMP05179,Boyertown,Congo,4.6,113,4.4,7,1,Active,93.99,93.85,83.83,39.46,13.72,93.92,7.44,4.0,1,0,High
EMP05190,Karen,Bartlett,Male,30,D008,Insurance underwriter,Full-Time,9.6,2019-05-04,93817.18,1531.64,EMP05180,North John,Turkey,3.1,35,2.9,11,3,Exited,59.43,49.61,55.84,65.7,41.09,54.52,93.12,1.5,0,1,Low
EMP05191,Mary,Holmes,Male,43,D016,Early years teacher,Full-Time,21.9,2017-10-01,147388.26,24613.79,EMP05181,Lake Helentown,Malawi,4.0,49,4.5,1,0,Active,100.0,98.9,86.34,92.33,0.0,99.45,5.78,4.8,1,0,Low
EMP05192,Emily,Owen,Male,32,D008,Public relations officer,Full-Time,14.2,2021-05-10,137968.7,19625.26,EMP05182,Greershire,Mozambique,4.1,92,3.7,2,3,Active,86.86,73.76,51.7,71.0,9.35,80.31,22.56,3.1,1,0,High
EMP05193,Brad,Hensley,Female,37,D004,Pension scheme manager,Full-Time,10.5,2026-05-26,102850.29,18228.39,EMP05183,Toddborough,Burundi,3.5,84,3.1,4,1,Active,76.83,58.24,82.94,76.32,21.43,67.53,30.01,3.6,0,0,High
EMP05194,Paul,Hayden,Female,37,D004,"Accountant, chartered",Full-Time,13.0,2022-10-09,140841.94,20754.84,EMP05184,Alyssaland,India,3.4,27,3.3,2,1,Active,59.99,57.54,70.32,60.1,31.55,58.77,7.04,3.7,0,0,Medium
EMP05195,Ashley,Wright,Male,42,D010,"Radiographer, diagnostic",Full-Time,18.0,2022-08-08,145553.67,6337.92,EMP05185,Randyside,Nepal,2.3,29,2.8,11,1,Active,63.92,59.66,69.19,40.28,30.91,61.79,12.44,4.6,0,0,Low
EMP05196,Wayne,Byrd,Female,42,D018,Herbalist,Full-Time,20.7,2018-02-09,139324.44,6648.66,EMP05186,West Heather,Ethiopia,3.3,62,4.0,13,2,Active,82.92,82.87,71.67,73.1,16.95,82.9,34.77,3.1,1,0,High
EMP05197,Sarah,Prince,Male,34,D007,Community arts worker,Full-Time,12.2,2017-10-20,114074.05,16973.55,EMP05187,Alexismouth,Malta,3.8,8,4.4,14,2,Exited,59.37,89.54,61.23,59.29,37.86,74.45,77.05,2.0,0,1,Medium
EMP05198,Scott,Lynch,Female,30,D013,Insurance risk surveyor,Full-Time,11.4,2019-08-22,103851.25,9185.72,EMP05188,Saraport,Bermuda,5.0,40,4.0,7,2,Active,92.17,81.52,78.65,71.03,4.08,86.84,39.81,3.1,1,0,High
EMP05199,Alice,Barnett,Female,28,D018,Press sub,Full-Time,14.0,2024-06-05,113297.77,20643.0,EMP05189,Justinville,Czech Republic,3.5,108,3.8,8,2,Active,82.73,64.97,60.73,74.0,20.69,73.85,21.21,4.5,0,0,Medium
EMP05200,John,Acosta,Female,40,D019,Games developer,Full-Time,15.6,2020-12-23,112823.02,19973.58,EMP05190,Carsonfurt,Papua New Guinea,3.0,35,3.2,14,0,Exited,58.84,78.05,62.47,77.64,40.74,68.44,77.67,1.2,0,1,Low
EMP05201,Lee,Carlson,Male,29,D018,Geophysicist/field seismologist,Full-Time,2.7,2024-08-22,40000.0,1987.43,EMP05191,Abbottland,Egypt,3.6,115,3.9,2,0,Active,62.83,67.69,61.38,56.19,32.16,65.26,18.12,4.1,0,0,High
EMP05202,Mark,Cardenas,Male,34,D002,"Accountant, chartered certified",Contract,11.9,2020-12-11,117091.16,16595.38,EMP05192,Lopezbury,Saint Martin,3.6,90,4.5,13,2,Active,82.28,81.19,72.61,54.01,5.07,81.74,27.08,4.3,1,0,Low
EMP05203,Jillian,Jones,Male,34,D001,"Doctor, hospital",Full-Time,9.8,2024-02-10,92174.91,17733.01,EMP05193,East Brandy,Holy See (Vatican City State),2.8,38,2.6,7,4,Active,56.52,58.31,78.98,45.26,49.0,57.41,5.61,4.9,0,0,Medium
EMP05204,Paul,Kelly,Female,40,D020,"Presenter, broadcasting",Full-Time,16.3,2018-12-24,103005.03,11974.64,EMP05194,New Nathaniel,Zimbabwe,4.9,36,4.8,11,4,Active,84.98,81.6,51.29,72.22,16.25,83.29,7.82,3.3,1,0,Medium
EMP05205,Richard,Ray,Female,37,D004,Community pharmacist,Full-Time,16.0,2018-09-13,89685.6,13514.43,EMP05195,Lake Stephanieshire,Brunei Darussalam,4.1,70,4.5,1,2,Active,94.26,100.0,45.44,24.24,15.84,97.13,32.47,4.2,1,0,Medium
EMP05206,Sonya,Wilson,Female,35,D012,Energy manager,Full-Time,14.1,2026-04-07,121417.06,19251.98,EMP05196,Patrickland,Namibia,3.7,48,3.8,3,3,Active,72.09,71.78,48.81,96.17,35.45,71.94,39.0,3.6,0,0,Medium
EMP05207,Reginald,Wade,Male,42,D002,Management consultant,Full-Time,16.7,2024-11-23,126887.3,8217.36,EMP05197,Port Jamesville,Papua New Guinea,3.7,43,3.2,9,4,Active,80.03,76.58,71.18,22.26,6.23,78.3,11.23,4.6,1,0,Medium
EMP05208,Lance,Williams,Female,32,D015,"Engineer, aeronautical",Full-Time,11.6,2017-04-07,94055.5,14789.01,EMP05198,Morganhaven,Guinea,3.2,114,3.3,11,0,Exited,84.56,62.05,59.72,59.23,22.32,73.3,81.72,1.2,0,1,High
